Ref_Date,GEO,ITEMS,Vector,Coordinate,Value
2011/08,Canada,Food,v41690915,1.2,128.6
2011/09,Canada,Food,v41690915,1.2,129.1
2011/10,Canada,Food,v41690915,1.2,129.2
2011/11,Canada,Food,v41690915,1.2,129.4
2011/12,Canada,Food,v41690915,1.2,129.7
2012/01,Canada,Food,v41690915,1.2,130.0
2012/02,Canada,Food,v41690915,1.2,129.8
2012/03,Canada,Food,v41690915,1.2,129.7
2012/04,Canada,Food,v41690915,1.2,130.2
2012/05,Canada,Food,v41690915,1.2,130.5
2012/06,Canada,Food,v41690915,1.2,130.4
2012/07,Canada,Food,v41690915,1.2,131.0
2012/08,Canada,Food,v41690915,1.2,131.4
2012/09,Canada,Food,v41690915,1.2,131.2
2012/10,Canada,Food,v41690915,1.2,131.7
2012/11,Canada,Food,v41690915,1.2,131.7
2012/12,Canada,Food,v41690915,1.2,131.7
2013/01,Canada,Food,v41690915,1.2,131.1
2013/02,Canada,Food,v41690915,1.2,132.3
2013/03,Canada,Food,v41690915,1.2,132.3
2013/04,Canada,Food,v41690915,1.2,132.0
2013/05,Canada,Food,v41690915,1.2,132.0
2013/06,Canada,Food,v41690915,1.2,132.0
2013/07,Canada,Food,v41690915,1.2,132.2
2013/08,Canada,Food,v41690915,1.2,132.9
2013/09,Canada,Food,v41690915,1.2,132.9
2013/10,Canada,Food,v41690915,1.2,132.9
2013/11,Canada,Food,v41690915,1.2,133.2
2013/12,Canada,Food,v41690915,1.2,133.0
2014/01,Canada,Food,v41690915,1.2,132.6
2014/02,Canada,Food,v41690915,1.2,133.5
2014/03,Canada,Food,v41690915,1.2,133.9
2014/04,Canada,Food,v41690915,1.2,134.6
2014/05,Canada,Food,v41690915,1.2,135.1
2014/06,Canada,Food,v41690915,1.2,135.9
2014/07,Canada,Food,v41690915,1.2,136.0
2014/08,Canada,Food,v41690915,1.2,135.8
2014/09,Canada,Food,v41690915,1.2,136.6
2014/10,Canada,Food,v41690915,1.2,136.7
2014/11,Canada,Food,v41690915,1.2,137.4
2014/12,Canada,Food,v41690915,1.2,138.0
2015/01,Canada,Food,v41690915,1.2,138.6
2015/02,Canada,Food,v41690915,1.2,138.6
2015/03,Canada,Food,v41690915,1.2,138.9
2015/04,Canada,Food,v41690915,1.2,139.4
2015/05,Canada,Food,v41690915,1.2,140.2
2015/06,Canada,Food,v41690915,1.2,140.4
2015/07,Canada,Food,v41690915,1.2,140.4
2015/08,Canada,Food,v41690915,1.2,140.8
2015/09,Canada,Food,v41690915,1.2,141.5
2015/10,Canada,Food,v41690915,1.2,142.3
2015/11,Canada,Food,v41690915,1.2,142.1
2015/12,Canada,Food,v41690915,1.2,143.1
2016/01,Canada,Food,v41690915,1.2,144.1
2016/02,Canada,Food,v41690915,1.2,144.1
2016/03,Canada,Food,v41690915,1.2,144.1
2016/04,Canada,Food,v41690915,1.2,143.5
2016/05,Canada,Food,v41690915,1.2,142.7
2016/06,Canada,Food,v41690915,1.2,142.3
2016/07,Canada,Food,v41690915,1.2,142.6
2016/08,Canada,Food,v41690915,1.2,142.3
2016/09,Canada,Food,v41690915,1.2,141.7
2016/10,Canada,Food,v41690915,1.2,141.4
2016/11,Canada,Food,v41690915,1.2,141.2
2016/12,Canada,Food,v41690915,1.2,141.2
2017/01,Canada,Food,v41690915,1.2,140.8
2017/02,Canada,Food,v41690915,1.2,140.8
2017/03,Canada,Food,v41690915,1.2,141.2
2017/04,Canada,Food,v41690915,1.2,142.0
2017/05,Canada,Food,v41690915,1.2,142.4
2017/06,Canada,Food,v41690915,1.2,143.0
2017/07,Canada,Food,v41690915,1.2,143.5
2017/08,Canada,Food,v41690915,1.2,143.6
2017/09,Canada,Food,v41690915,1.2,143.6
2017/10,Canada,Food,v41690915,1.2,143.3
1992/01,Canada,Shelter,v41690916,1.3,87.6
1992/02,Canada,Shelter,v41690916,1.3,87.6
1992/03,Canada,Shelter,v41690916,1.3,87.5
1992/04,Canada,Shelter,v41690916,1.3,87.4
1992/05,Canada,Shelter,v41690916,1.3,87.6
1992/06,Canada,Shelter,v41690916,1.3,87.5
1992/07,Canada,Shelter,v41690916,1.3,87.7
1992/08,Canada,Shelter,v41690916,1.3,87.9
1992/09,Canada,Shelter,v41690916,1.3,87.7
1992/10,Canada,Shelter,v41690916,1.3,88.4
1992/11,Canada,Shelter,v41690916,1.3,88.6
1992/12,Canada,Shelter,v41690916,1.3,88.7
1993/01,Canada,Shelter,v41690916,1.3,88.9
1993/02,Canada,Shelter,v41690916,1.3,88.9
1993/03,Canada,Shelter,v41690916,1.3,88.9
1993/04,Canada,Shelter,v41690916,1.3,89.0
1993/05,Canada,Shelter,v41690916,1.3,88.9
1993/06,Canada,Shelter,v41690916,1.3,88.9
1993/07,Canada,Shelter,v41690916,1.3,88.9
1993/08,Canada,Shelter,v41690916,1.3,89.0
1993/09,Canada,Shelter,v41690916,1.3,89.0
1993/10,Canada,Shelter,v41690916,1.3,89.4
1993/11,Canada,Shelter,v41690916,1.3,89.5
1993/12,Canada,Shelter,v41690916,1.3,89.6
1994/01,Canada,Shelter,v41690916,1.3,89.5
1994/02,Canada,Shelter,v41690916,1.3,89.5
1994/03,Canada,Shelter,v41690916,1.3,89.4
1994/04,Canada,Shelter,v41690916,1.3,88.9
1994/05,Canada,Shelter,v41690916,1.3,89.0
1994/06,Canada,Shelter,v41690916,1.3,89.2
1994/07,Canada,Shelter,v41690916,1.3,89.2
1994/08,Canada,Shelter,v41690916,1.3,89.4
1994/09,Canada,Shelter,v41690916,1.3,89.4
1994/10,Canada,Shelter,v41690916,1.3,89.7
1994/11,Canada,Shelter,v41690916,1.3,89.8
1994/12,Canada,Shelter,v41690916,1.3,90.1
1995/01,Canada,Shelter,v41690916,1.3,90.2
1995/02,Canada,Shelter,v41690916,1.3,90.2
1995/03,Canada,Shelter,v41690916,1.3,90.3
1995/04,Canada,Shelter,v41690916,1.3,90.1
1995/05,Canada,Shelter,v41690916,1.3,90.3
1995/06,Canada,Shelter,v41690916,1.3,90.5
1995/07,Canada,Shelter,v41690916,1.3,90.5
1995/08,Canada,Shelter,v41690916,1.3,90.5
1995/09,Canada,Shelter,v41690916,1.3,90.5
1995/10,Canada,Shelter,v41690916,1.3,90.4
1995/11,Canada,Shelter,v41690916,1.3,90.6
1995/12,Canada,Shelter,v41690916,1.3,90.6
1996/01,Canada,Shelter,v41690916,1.3,90.6
1996/02,Canada,Shelter,v41690916,1.3,90.6
1996/03,Canada,Shelter,v41690916,1.3,90.6
1996/04,Canada,Shelter,v41690916,1.3,90.5
1996/05,Canada,Shelter,v41690916,1.3,90.6
1996/06,Canada,Shelter,v41690916,1.3,90.4
1996/07,Canada,Shelter,v41690916,1.3,90.5
1996/08,Canada,Shelter,v41690916,1.3,90.3
1996/09,Canada,Shelter,v41690916,1.3,90.5
1996/10,Canada,Shelter,v41690916,1.3,90.9
1996/11,Canada,Shelter,v41690916,1.3,90.6
1996/12,Canada,Shelter,v41690916,1.3,90.8
1997/01,Canada,Shelter,v41690916,1.3,90.9
1997/02,Canada,Shelter,v41690916,1.3,90.9
1997/03,Canada,Shelter,v41690916,1.3,90.9
1997/04,Canada,Shelter,v41690916,1.3,90.9
1997/05,Canada,Shelter,v41690916,1.3,90.7
1997/06,Canada,Shelter,v41690916,1.3,90.8
1997/07,Canada,Shelter,v41690916,1.3,90.8
1997/08,Canada,Shelter,v41690916,1.3,90.6
1997/09,Canada,Shelter,v41690916,1.3,90.6
1997/10,Canada,Shelter,v41690916,1.3,90.7
1997/11,Canada,Shelter,v41690916,1.3,90.7
1997/12,Canada,Shelter,v41690916,1.3,90.8
1998/01,Canada,Shelter,v41690916,1.3,90.9
1998/02,Canada,Shelter,v41690916,1.3,90.7
1998/03,Canada,Shelter,v41690916,1.3,90.9
1998/04,Canada,Shelter,v41690916,1.3,90.9
1998/05,Canada,Shelter,v41690916,1.3,90.9
1998/06,Canada,Shelter,v41690916,1.3,90.9
1998/07,Canada,Shelter,v41690916,1.3,91.0
1998/08,Canada,Shelter,v41690916,1.3,91.1
1998/09,Canada,Shelter,v41690916,1.3,91.0
1998/10,Canada,Shelter,v41690916,1.3,91.6
1998/11,Canada,Shelter,v41690916,1.3,91.6
1998/12,Canada,Shelter,v41690916,1.3,91.7
1999/01,Canada,Shelter,v41690916,1.3,91.8
1999/02,Canada,Shelter,v41690916,1.3,91.8
1999/03,Canada,Shelter,v41690916,1.3,91.8
1999/04,Canada,Shelter,v41690916,1.3,92.1
1999/05,Canada,Shelter,v41690916,1.3,91.9
1999/06,Canada,Shelter,v41690916,1.3,92.0
1999/07,Canada,Shelter,v41690916,1.3,92.1
1999/08,Canada,Shelter,v41690916,1.3,92.3
1999/09,Canada,Shelter,v41690916,1.3,92.8
1999/10,Canada,Shelter,v41690916,1.3,93.0
1999/11,Canada,Shelter,v41690916,1.3,93.1
1999/12,Canada,Shelter,v41690916,1.3,93.5
2000/01,Canada,Shelter,v41690916,1.3,93.8
2000/02,Canada,Shelter,v41690916,1.3,94.4
2000/03,Canada,Shelter,v41690916,1.3,94.5
2000/04,Canada,Shelter,v41690916,1.3,94.5
2000/05,Canada,Shelter,v41690916,1.3,94.7
2000/06,Canada,Shelter,v41690916,1.3,95.0
2000/07,Canada,Shelter,v41690916,1.3,95.5
2000/08,Canada,Shelter,v41690916,1.3,95.8
2000/09,Canada,Shelter,v41690916,1.3,96.3
2000/10,Canada,Shelter,v41690916,1.3,97.2
2000/11,Canada,Shelter,v41690916,1.3,97.7
2000/12,Canada,Shelter,v41690916,1.3,98.1
2001/01,Canada,Shelter,v41690916,1.3,97.5
2001/02,Canada,Shelter,v41690916,1.3,97.4
2001/03,Canada,Shelter,v41690916,1.3,98.3
2001/04,Canada,Shelter,v41690916,1.3,98.9
2001/05,Canada,Shelter,v41690916,1.3,100.0
2001/06,Canada,Shelter,v41690916,1.3,100.3
2001/07,Canada,Shelter,v41690916,1.3,99.9
2001/08,Canada,Shelter,v41690916,1.3,99.9
2001/09,Canada,Shelter,v41690916,1.3,99.6
2001/10,Canada,Shelter,v41690916,1.3,99.8
2001/11,Canada,Shelter,v41690916,1.3,98.4
2001/12,Canada,Shelter,v41690916,1.3,98.9
2002/01,Canada,Shelter,v41690916,1.3,99.3
2002/02,Canada,Shelter,v41690916,1.3,99.4
2002/03,Canada,Shelter,v41690916,1.3,99.4
2002/04,Canada,Shelter,v41690916,1.3,99.1
2002/05,Canada,Shelter,v41690916,1.3,99.4
2002/06,Canada,Shelter,v41690916,1.3,99.4
2002/07,Canada,Shelter,v41690916,1.3,99.5
2002/08,Canada,Shelter,v41690916,1.3,100.3
2002/09,Canada,Shelter,v41690916,1.3,100.7
2002/10,Canada,Shelter,v41690916,1.3,101.8
2002/11,Canada,Shelter,v41690916,1.3,101.7
2002/12,Canada,Shelter,v41690916,1.3,100.2
2003/01,Canada,Shelter,v41690916,1.3,102.1
2003/02,Canada,Shelter,v41690916,1.3,102.5
2003/03,Canada,Shelter,v41690916,1.3,103.2
2003/04,Canada,Shelter,v41690916,1.3,102.4
2003/05,Canada,Shelter,v41690916,1.3,102.9
2003/06,Canada,Shelter,v41690916,1.3,103.4
2003/07,Canada,Shelter,v41690916,1.3,103.3
2003/08,Canada,Shelter,v41690916,1.3,103.4
2003/09,Canada,Shelter,v41690916,1.3,103.6
2003/10,Canada,Shelter,v41690916,1.3,103.9
2003/11,Canada,Shelter,v41690916,1.3,103.9
2003/12,Canada,Shelter,v41690916,1.3,104.4
2004/01,Canada,Shelter,v41690916,1.3,104.3
2004/02,Canada,Shelter,v41690916,1.3,104.6
2004/03,Canada,Shelter,v41690916,1.3,104.6
2004/04,Canada,Shelter,v41690916,1.3,105.1
2004/05,Canada,Shelter,v41690916,1.3,105.3
2004/06,Canada,Shelter,v41690916,1.3,105.7
2004/07,Canada,Shelter,v41690916,1.3,106.0
2004/08,Canada,Shelter,v41690916,1.3,106.2
2004/09,Canada,Shelter,v41690916,1.3,106.5
2004/10,Canada,Shelter,v41690916,1.3,107.0
2004/11,Canada,Shelter,v41690916,1.3,107.4
2004/12,Canada,Shelter,v41690916,1.3,107.5
2005/01,Canada,Shelter,v41690916,1.3,107.5
2005/02,Canada,Shelter,v41690916,1.3,107.7
2005/03,Canada,Shelter,v41690916,1.3,108.1
2005/04,Canada,Shelter,v41690916,1.3,108.4
2005/05,Canada,Shelter,v41690916,1.3,108.6
2005/06,Canada,Shelter,v41690916,1.3,108.8
2005/07,Canada,Shelter,v41690916,1.3,109.4
2005/08,Canada,Shelter,v41690916,1.3,109.3
2005/09,Canada,Shelter,v41690916,1.3,110.0
2005/10,Canada,Shelter,v41690916,1.3,110.7
2005/11,Canada,Shelter,v41690916,1.3,110.8
2005/12,Canada,Shelter,v41690916,1.3,110.5
2006/01,Canada,Shelter,v41690916,1.3,111.8
2006/02,Canada,Shelter,v41690916,1.3,111.7
2006/03,Canada,Shelter,v41690916,1.3,111.9
2006/04,Canada,Shelter,v41690916,1.3,112.2
2006/05,Canada,Shelter,v41690916,1.3,113.0
2006/06,Canada,Shelter,v41690916,1.3,112.8
2006/07,Canada,Shelter,v41690916,1.3,113.2
2006/08,Canada,Shelter,v41690916,1.3,113.5
2006/09,Canada,Shelter,v41690916,1.3,114.0
2006/10,Canada,Shelter,v41690916,1.3,114.1
2006/11,Canada,Shelter,v41690916,1.3,114.1
2006/12,Canada,Shelter,v41690916,1.3,114.6
2007/01,Canada,Shelter,v41690916,1.3,114.8
2007/02,Canada,Shelter,v41690916,1.3,114.9
2007/03,Canada,Shelter,v41690916,1.3,115.4
2007/04,Canada,Shelter,v41690916,1.3,116.2
2007/05,Canada,Shelter,v41690916,1.3,116.0
2007/06,Canada,Shelter,v41690916,1.3,116.8
2007/07,Canada,Shelter,v41690916,1.3,117.0
2007/08,Canada,Shelter,v41690916,1.3,117.6
2007/09,Canada,Shelter,v41690916,1.3,117.8
2007/10,Canada,Shelter,v41690916,1.3,118.7
2007/11,Canada,Shelter,v41690916,1.3,118.8
2007/12,Canada,Shelter,v41690916,1.3,119.2
2008/01,Canada,Shelter,v41690916,1.3,119.2
2008/02,Canada,Shelter,v41690916,1.3,119.6
2008/03,Canada,Shelter,v41690916,1.3,120.1
2008/04,Canada,Shelter,v41690916,1.3,121.2
2008/05,Canada,Shelter,v41690916,1.3,121.6
2008/06,Canada,Shelter,v41690916,1.3,122.3
2008/07,Canada,Shelter,v41690916,1.3,123.3
2008/08,Canada,Shelter,v41690916,1.3,123.8
2008/09,Canada,Shelter,v41690916,1.3,123.1
2008/10,Canada,Shelter,v41690916,1.3,123.2
2008/11,Canada,Shelter,v41690916,1.3,123.4
2008/12,Canada,Shelter,v41690916,1.3,123.4
2009/01,Canada,Shelter,v41690916,1.3,123.1
2009/02,Canada,Shelter,v41690916,1.3,123.2
2009/03,Canada,Shelter,v41690916,1.3,122.6
2009/04,Canada,Shelter,v41690916,1.3,121.4
2009/05,Canada,Shelter,v41690916,1.3,121.4
2009/06,Canada,Shelter,v41690916,1.3,121.3
2009/07,Canada,Shelter,v41690916,1.3,120.9
2009/08,Canada,Shelter,v41690916,1.3,121.1
2009/09,Canada,Shelter,v41690916,1.3,120.9
2009/10,Canada,Shelter,v41690916,1.3,121.2
2009/11,Canada,Shelter,v41690916,1.3,121.3
2009/12,Canada,Shelter,v41690916,1.3,121.3
2010/01,Canada,Shelter,v41690916,1.3,121.8
2010/02,Canada,Shelter,v41690916,1.3,121.8
2010/03,Canada,Shelter,v41690916,1.3,121.7
2010/04,Canada,Shelter,v41690916,1.3,122.4
2010/05,Canada,Shelter,v41690916,1.3,123.0
2010/06,Canada,Shelter,v41690916,1.3,123.3
2010/07,Canada,Shelter,v41690916,1.3,124.3
2010/08,Canada,Shelter,v41690916,1.3,124.0
2010/09,Canada,Shelter,v41690916,1.3,123.9
2010/10,Canada,Shelter,v41690916,1.3,124.6
2010/11,Canada,Shelter,v41690916,1.3,124.4
2010/12,Canada,Shelter,v41690916,1.3,124.6
2011/01,Canada,Shelter,v41690916,1.3,124.5
2011/02,Canada,Shelter,v41690916,1.3,124.5
2011/03,Canada,Shelter,v41690916,1.3,124.6
2011/04,Canada,Shelter,v41690916,1.3,125.2
2011/05,Canada,Shelter,v41690916,1.3,125.2
2011/06,Canada,Shelter,v41690916,1.3,125.4
2011/07,Canada,Shelter,v41690916,1.3,125.9
2011/08,Canada,Shelter,v41690916,1.3,126.2
2011/09,Canada,Shelter,v41690916,1.3,125.7
2011/10,Canada,Shelter,v41690916,1.3,126.5
2011/11,Canada,Shelter,v41690916,1.3,126.3
2011/12,Canada,Shelter,v41690916,1.3,126.8
2012/01,Canada,Shelter,v41690916,1.3,127.1
2012/02,Canada,Shelter,v41690916,1.3,126.9
2012/03,Canada,Shelter,v41690916,1.3,126.6
2012/04,Canada,Shelter,v41690916,1.3,126.6
2012/05,Canada,Shelter,v41690916,1.3,126.7
2012/06,Canada,Shelter,v41690916,1.3,127.0
2012/07,Canada,Shelter,v41690916,1.3,127.2
2012/08,Canada,Shelter,v41690916,1.3,127.4
2012/09,Canada,Shelter,v41690916,1.3,127.2
2012/10,Canada,Shelter,v41690916,1.3,127.6
2012/11,Canada,Shelter,v41690916,1.3,127.5
2012/12,Canada,Shelter,v41690916,1.3,127.5
2013/01,Canada,Shelter,v41690916,1.3,127.8
2013/02,Canada,Shelter,v41690916,1.3,127.9
2013/03,Canada,Shelter,v41690916,1.3,128.0
2013/04,Canada,Shelter,v41690916,1.3,128.2
2013/05,Canada,Shelter,v41690916,1.3,128.3
2013/06,Canada,Shelter,v41690916,1.3,128.5
2013/07,Canada,Shelter,v41690916,1.3,128.8
2013/08,Canada,Shelter,v41690916,1.3,128.8
2013/09,Canada,Shelter,v41690916,1.3,129.0
2013/10,Canada,Shelter,v41690916,1.3,129.2
2013/11,Canada,Shelter,v41690916,1.3,129.8
2013/12,Canada,Shelter,v41690916,1.3,129.9
2014/01,Canada,Shelter,v41690916,1.3,130.5
2014/02,Canada,Shelter,v41690916,1.3,130.7
2014/03,Canada,Shelter,v41690916,1.3,131.4
2014/04,Canada,Shelter,v41690916,1.3,132.4
2014/05,Canada,Shelter,v41690916,1.3,132.6
2014/06,Canada,Shelter,v41690916,1.3,132.2
2014/07,Canada,Shelter,v41690916,1.3,132.6
2014/08,Canada,Shelter,v41690916,1.3,132.4
2014/09,Canada,Shelter,v41690916,1.3,132.5
2014/10,Canada,Shelter,v41690916,1.3,132.8
2014/11,Canada,Shelter,v41690916,1.3,132.8
2014/12,Canada,Shelter,v41690916,1.3,133.0
2015/01,Canada,Shelter,v41690916,1.3,133.1
2015/02,Canada,Shelter,v41690916,1.3,133.1
2015/03,Canada,Shelter,v41690916,1.3,133.3
2015/04,Canada,Shelter,v41690916,1.3,133.1
2015/05,Canada,Shelter,v41690916,1.3,133.2
2015/06,Canada,Shelter,v41690916,1.3,133.5
2015/07,Canada,Shelter,v41690916,1.3,133.8
2015/08,Canada,Shelter,v41690916,1.3,133.9
2015/09,Canada,Shelter,v41690916,1.3,133.9
2015/10,Canada,Shelter,v41690916,1.3,134.3
2015/11,Canada,Shelter,v41690916,1.3,134.4
2015/12,Canada,Shelter,v41690916,1.3,134.5
2016/01,Canada,Shelter,v41690916,1.3,134.6
2016/02,Canada,Shelter,v41690916,1.3,134.7
2016/03,Canada,Shelter,v41690916,1.3,134.8
2016/04,Canada,Shelter,v41690916,1.3,134.9
2016/05,Canada,Shelter,v41690916,1.3,135.1
2016/06,Canada,Shelter,v41690916,1.3,135.6
2016/07,Canada,Shelter,v41690916,1.3,136.0
2016/08,Canada,Shelter,v41690916,1.3,136.2
2016/09,Canada,Shelter,v41690916,1.3,136.2
2016/10,Canada,Shelter,v41690916,1.3,136.9
2016/11,Canada,Shelter,v41690916,1.3,137.2
2016/12,Canada,Shelter,v41690916,1.3,137.3
2017/01,Canada,Shelter,v41690916,1.3,137.8
2017/02,Canada,Shelter,v41690916,1.3,137.6
2017/03,Canada,Shelter,v41690916,1.3,137.7
2017/04,Canada,Shelter,v41690916,1.3,137.9
2017/05,Canada,Shelter,v41690916,1.3,137.7
2017/06,Canada,Shelter,v41690916,1.3,137.8
2017/07,Canada,Shelter,v41690916,1.3,137.7
2017/08,Canada,Shelter,v41690916,1.3,138.0
2017/09,Canada,Shelter,v41690916,1.3,138.1
2017/10,Canada,Shelter,v41690916,1.3,138.6
"1992/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.7"
"1992/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.7"
"1992/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.6"
"1992/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.6"
"1992/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.7"
"1992/06,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.7"
"1992/07,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.9"
"1992/08,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.1"
"1992/09,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.9"
"1992/10,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,87.9"
"1992/11,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.2"
"1992/12,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.3"
"1993/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.3"
"1993/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.3"
"1993/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.0"
"1993/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.5"
"1993/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.6"
"1993/06,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.7"
"1993/07,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.8"
"1993/08,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.8"
"1993/09,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.0"
"1993/10,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.3"
"1993/11,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.2"
"1993/12,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.1"
"1994/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.8"
"1994/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.0"
"1994/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.8"
"1994/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.9"
"1994/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.5"
"1994/06,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.7"
"1994/07,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.6"
"1994/08,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,88.6"
"1994/09,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.0"
"1994/10,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.0"
"1994/11,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.1"
"1994/12,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.5"
"1995/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.6"
"1995/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,89.8"
"1995/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.1"
"1995/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.3"
"1995/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.6"
"1995/06,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.5"
"1995/07,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.7"
"1995/08,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.9"
"1995/09,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,90.9"
"1995/10,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,91.3"
"1995/11,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,91.3"
"1995/12,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,91.4"
"1996/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,91.8"
"1996/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,91.8"
"1996/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.2"
"1996/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.1"
"1996/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.4"
"1996/06,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.8"
"1996/07,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.9"
"1996/08,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.2"
"1996/09,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.9"
"1996/10,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.7"
"1996/11,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,92.8"
"1996/12,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.0"
"1997/01,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.5"
"1997/02,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.3"
"1997/03,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.6"
"1997/04,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.6"
"1997/05,Canada,""Household operations, furnishings and equipment"",v41690917,1.4,93.6"
